Time  Strain  Total stress    Spring stress Gradient
0.0	0.0	0.0001	1.0e-5	0.01
0.1	0.01	0.0002	2.0e-5	0.01002
0.2	0.02	0.0003	3.0e-5	0.01005
0.3	0.03	0.0004	4.0e-5	0.01009
0.4	0.04	0.0005	5.0e-5	0.01015
0.5	0.05	0.00061	6.0e-5	0.01022
0.6	0.06	0.00071	7.0e-5	0.01031
0.7	0.07	0.00081	8.0e-5	0.01042
0.8	0.08	0.00092	9.0e-5	0.01054
0.9	0.09	0.00102	0.0001	0.01067
1.0	0.1	0.00113	0.00011	0.01082
1.1	0.11	0.00124	0.00012	0.01098
1.2	0.12	0.00135	0.00013	0.01116
1.3	0.13	0.00147	0.00014	0.01136
1.4	0.14	0.00158	0.00015	0.01156
1.5	0.15	0.0017	0.00016	0.01179
1.6	0.16	0.00182	0.00017	0.01202
1.7	0.17	0.00194	0.00018	0.01227
1.8	0.18	0.00207	0.00019	0.01254
1.9	0.19	0.0022	0.0002	0.01282
2.0	0.2	0.00233	0.00021	0.01312
2.1	0.21	0.00246	0.00022	0.01343
2.2	0.22	0.0026	0.00023	0.01375
2.3	0.23	0.00274	0.00024	0.01409
2.4	0.24	0.00289	0.00025	0.01444
2.5	0.25	0.00303	0.00026	0.01481
2.6	0.26	0.00319	0.00027	0.01519
2.7	0.27	0.00334	0.00028	0.01559
2.8	0.28	0.0035	0.00029	0.016
2.9	0.29	0.00367	0.0003	0.01642
3.0	0.3	0.00383	0.00031	0.01686
3.1	0.31	0.00401	0.00032	0.01731
3.2	0.32	0.00419	0.00033	0.01778
3.3	0.33	0.00437	0.00034	0.01826
3.4	0.34	0.00456	0.00035	0.01876
3.5	0.35	0.00475	0.00036	0.01927
3.6	0.36	0.00495	0.00037	0.01979
3.7	0.37	0.00515	0.00038	0.02033
3.8	0.38	0.00536	0.00039	0.02088
3.9	0.39	0.00557	0.0004	0.02144
4.0	0.4	0.00579	0.00041	0.02202
4.1	0.41	0.00602	0.00042	0.02262
4.2	0.42	0.00625	0.00043	0.02323
4.3	0.43	0.00649	0.00044	0.02385
4.4	0.44	0.00674	0.00045	0.02448
4.5	0.45	0.00699	0.00046	0.02513
4.6	0.46	0.00724	0.00047	0.0258
4.7	0.47	0.00751	0.00048	0.02647
4.8	0.48	0.00778	0.00049	0.02716
4.9	0.49	0.00806	0.0005	0.02787
5.0	0.5	0.00835	0.00051	0.02859
5.1	0.51	0.00864	0.00052	0.02932
5.2	0.52	0.00894	0.00053	0.03006
5.3	0.53	0.00925	0.00054	0.03082
5.4	0.54	0.00956	0.00055	0.03159
5.5	0.55	0.00989	0.00056	0.03238
5.6	0.56	0.01022	0.00057	0.03318
5.7	0.57	0.01056	0.00058	0.034
5.8	0.58	0.01091	0.00059	0.03482
5.9	0.59	0.01126	0.0006	0.03566
6.0	0.6	0.01163	0.00061	0.03652
6.1	0.61	0.012	0.00062	0.03738
6.2	0.62	0.01239	0.00063	0.03827
6.3	0.63	0.01278	0.00064	0.03916
6.4	0.64	0.01318	0.00065	0.04007
6.5	0.65	0.01359	0.00066	0.04099
6.6	0.66	0.01401	0.00067	0.04192
6.7	0.67	0.01444	0.00068	0.04287
6.8	0.68	0.01487	0.00069	0.04383
6.9	0.69	0.01532	0.0007	0.04481
7.0	0.7	0.01578	0.00071	0.04579
7.1	0.71	0.01625	0.00072	0.0468
7.2	0.72	0.01673	0.00073	0.04781
7.3	0.73	0.01721	0.00074	0.04884
7.4	0.74	0.01771	0.00075	0.04988
7.5	0.75	0.01822	0.00076	0.05093
7.6	0.76	0.01874	0.00077	0.052
7.7	0.77	0.01927	0.00078	0.05308
7.8	0.78	0.01981	0.00079	0.05417
7.9	0.79	0.02037	0.0008	0.05528
8.0	0.8	0.02093	0.00081	0.05639
8.1	0.81	0.02151	0.00082	0.05753
8.2	0.82	0.02209	0.00083	0.05867
8.3	0.83	0.02269	0.00084	0.05983
8.4	0.84	0.0233	0.00085	0.061
8.5	0.85	0.02392	0.00086	0.06218
8.6	0.86	0.02456	0.00087	0.06338
8.7	0.87	0.0252	0.00088	0.06459
8.8	0.88	0.02586	0.00089	0.06581
8.9	0.89	0.02653	0.0009	0.06704
9.0	0.9	0.02721	0.00091	0.06829
9.1	0.91	0.02791	0.00092	0.06955
9.2	0.92	0.02862	0.00093	0.07083
9.3	0.93	0.02934	0.00094	0.07211
9.4	0.94	0.03007	0.00095	0.07341
9.5	0.95	0.03082	0.00096	0.07472
9.6	0.96	0.03158	0.00097	0.07604
9.7	0.97	0.03236	0.00098	0.07738
9.8	0.98	0.03314	0.00099	0.07873
9.9	0.99	0.03394	0.001	0.08009
10.0	1.0	0.03476	0.00101	0.08146
10.1	1.01	0.03559	0.00102	0.08285
10.2	1.02	0.03643	0.00103	0.08425
10.3	1.03	0.03729	0.00104	0.08566
10.4	1.04	0.03816	0.00105	0.08709
10.5	1.05	0.03904	0.00106	0.08852
10.6	1.06	0.03994	0.00107	0.08997
10.7	1.07	0.04086	0.00108	0.09143
10.8	1.08	0.04178	0.00109	0.0929
10.9	1.09	0.04273	0.0011	0.09439
11.0	1.1	0.04369	0.00111	0.09589
11.1	1.11	0.04466	0.00112	0.09737
11.2	1.12	0.04565	0.00113	0.09883
11.3	1.13	0.04665	0.00114	0.10028
11.4	1.14	0.04767	0.00115	0.1017
11.5	1.15	0.0487	0.00116	0.10311
11.6	1.16	0.04975	0.00117	0.10451
11.7	1.17	0.0508	0.00118	0.10588
11.8	1.18	0.05188	0.00119	0.10724
11.9	1.19	0.05296	0.0012	0.10858
12.0	1.2	0.05406	0.00121	0.1099
12.1	1.21	0.05517	0.00122	0.1112
12.2	1.22	0.0563	0.00123	0.11249
12.3	1.23	0.05744	0.00124	0.11376
12.4	1.24	0.05859	0.00125	0.11501
12.5	1.25	0.05975	0.00126	0.11625
12.6	1.26	0.06092	0.00127	0.11747
12.7	1.27	0.06211	0.00128	0.11867
12.8	1.28	0.06331	0.00129	0.11985
12.9	1.29	0.06452	0.0013	0.12102
13.0	1.3	0.06574	0.00131	0.12217
13.1	1.31	0.06697	0.00132	0.1233
13.2	1.32	0.06822	0.00133	0.12442
13.3	1.33	0.06947	0.00134	0.12551
13.4	1.34	0.07074	0.00135	0.1266
13.5	1.35	0.07202	0.00136	0.12766
13.6	1.36	0.0733	0.00137	0.12871
13.7	1.37	0.0746	0.00138	0.12974
13.8	1.38	0.07591	0.00139	0.13075
13.9	1.39	0.07722	0.0014	0.13175
14.0	1.4	0.07855	0.00141	0.13273
14.1	1.41	0.07989	0.00142	0.13369
14.2	1.42	0.08124	0.00143	0.13464
14.3	1.43	0.08259	0.00144	0.13557
14.4	1.44	0.08396	0.00145	0.13648
14.5	1.45	0.08533	0.00146	0.13738
14.6	1.46	0.08671	0.00147	0.13826
14.7	1.47	0.0881	0.00148	0.13912
14.8	1.48	0.0895	0.00149	0.13996
14.9	1.49	0.09091	0.0015	0.14079
15.0	1.5	0.09233	0.00151	0.14161
15.1	1.51	0.09375	0.00152	0.1424
15.2	1.52	0.09518	0.00153	0.14319
15.3	1.53	0.09662	0.00154	0.14395
15.4	1.54	0.09807	0.00155	0.1447
15.5	1.55	0.09952	0.00156	0.14543
15.6	1.56	0.10099	0.00157	0.14614
15.7	1.57	0.10245	0.00158	0.14684
15.8	1.58	0.10393	0.00159	0.14752
15.9	1.59	0.10541	0.0016	0.14819
16.0	1.6	0.1069	0.00161	0.14884
16.1	1.61	0.10839	0.00162	0.14947
16.2	1.62	0.10989	0.00163	0.15009
16.3	1.63	0.1114	0.00164	0.15069
16.4	1.64	0.11291	0.00165	0.15128
16.5	1.65	0.11443	0.00166	0.15185
16.6	1.66	0.11596	0.00167	0.1524
16.7	1.67	0.11749	0.00168	0.15294
16.8	1.68	0.11902	0.00169	0.15346
16.9	1.69	0.12056	0.0017	0.15396
17.0	1.7	0.1221	0.00171	0.15445
17.1	1.71	0.12365	0.00172	0.15492
17.2	1.72	0.12521	0.00173	0.15538
17.3	1.73	0.12677	0.00174	0.15582
17.4	1.74	0.12833	0.00175	0.15625
17.5	1.75	0.1299	0.00176	0.15666
17.6	1.76	0.13147	0.00177	0.15705
17.7	1.77	0.13304	0.00178	0.15743
17.8	1.78	0.13462	0.00179	0.15779
17.9	1.79	0.1362	0.0018	0.15814
18.0	1.8	0.13778	0.00181	0.15847
18.1	1.81	0.13937	0.00182	0.15879
18.2	1.82	0.14096	0.00183	0.15909
18.3	1.83	0.14256	0.00184	0.15937
18.4	1.84	0.14415	0.00185	0.15964
18.5	1.85	0.14575	0.00186	0.1599
18.6	1.86	0.14735	0.00187	0.16013
18.7	1.87	0.14896	0.00188	0.16036
18.8	1.88	0.15056	0.00189	0.16056
18.9	1.89	0.15217	0.0019	0.16076
19.0	1.9	0.15378	0.00191	0.16093
19.1	1.91	0.15539	0.00192	0.16109
19.2	1.92	0.157	0.00193	0.16124
19.3	1.93	0.15862	0.00194	0.16137
19.4	1.94	0.16023	0.00195	0.16148
19.5	1.95	0.16185	0.00196	0.16158
19.6	1.96	0.16346	0.00197	0.16167
19.7	1.97	0.16508	0.00198	0.16174
19.8	1.98	0.1667	0.00199	0.16179
19.9	1.99	0.16832	0.002	0.16183
20.0	2.0	0.16994	0.00201	0.16186
20.1	2.01	0.17155	0.00202	0.16187
20.2	2.02	0.17317	0.00203	0.16186
20.3	2.03	0.17479	0.00204	0.16184
20.4	2.04	0.17641	0.00205	0.16181
20.5	2.05	0.17803	0.00206	0.16176
20.6	2.06	0.17964	0.00207	0.16169
20.7	2.07	0.18126	0.00208	0.16161
20.8	2.08	0.18288	0.00209	0.16151
20.9	2.09	0.18449	0.0021	0.1614
21.0	2.1	0.1861	0.00211	0.16128
21.1	2.11	0.18771	0.00212	0.16114
21.2	2.12	0.18932	0.00213	0.16098
21.3	2.13	0.19093	0.00214	0.16082
21.4	2.14	0.19254	0.00215	0.16063
21.5	2.15	0.19414	0.00216	0.16043
21.6	2.16	0.19574	0.00217	0.16022
21.7	2.17	0.19734	0.00218	0.15999
21.8	2.18	0.19894	0.00219	0.15975
21.9	2.19	0.20054	0.0022	0.15949
22.0	2.2	0.20213	0.00221	0.15922
22.1	2.21	0.20372	0.00222	0.15895
22.2	2.22	0.20531	0.00223	0.15868
22.3	2.23	0.20689	0.00224	0.15841
22.4	2.24	0.20847	0.00225	0.15814
22.5	2.25	0.21005	0.00226	0.15787
22.6	2.26	0.21163	0.00227	0.1576
22.7	2.27	0.2132	0.00228	0.15733
22.8	2.28	0.21477	0.00229	0.15707
22.9	2.29	0.21634	0.0023	0.1568
23.0	2.3	0.2179	0.00231	0.15653
23.1	2.31	0.21947	0.00232	0.15627
23.2	2.32	0.22103	0.00233	0.156
23.3	2.33	0.22258	0.00234	0.15574
23.4	2.34	0.22414	0.00235	0.15547
23.5	2.35	0.22569	0.00236	0.15521
23.6	2.36	0.22724	0.00237	0.15494
23.7	2.37	0.22879	0.00238	0.15468
23.8	2.38	0.23033	0.00239	0.15442
23.9	2.39	0.23187	0.0024	0.15415
24.0	2.4	0.23341	0.00241	0.15389
24.1	2.41	0.23495	0.00242	0.15363
24.2	2.42	0.23648	0.00243	0.15337
